"","lambda_h","lambda_l","mu_f","mu_s","K_l","K_h","alpha","r_h","r_l","PB_l","PB_h","RJ","N_h","N_l","W_l","W_h","TC"
"1136",25,35,30,20,10,20,0.7,2,1,0.330533447030709,0.00552482153462096,3.48028961812183,5.54934621870811,8.33721114874872,0.159470971689427,0.220747482848637,25.4782651486391
"1137",25,35,30,20,10,20,0.7,2,2,0.330856419556604,0.00551523704713153,3.44942892230277,5.5403374206853,8.34473584010735,0.159537897654393,0.220391245859565,25.4844880602811
"1138",25,35,30,20,10,20,0.7,2,3,0.331472263671868,0.00550044861720225,3.401812266932,5.52643725351887,8.35774658059667,0.159639582923728,0.219841574774788,25.5023152557141
"1139",25,35,30,20,10,20,0.7,2,4,0.332542512270746,0.00547735422588566,3.32745158918746,5.50473002013152,8.37780917534878,0.159766613281526,0.218983146555736,25.5377447457327
"1140",25,35,30,20,10,20,0.7,2,5,0.334328821831485,0.00544095405461948,3.21024817956883,5.4705162146156,8.40674499521532,0.159889367015064,0.217630055489473,25.6005320843305
"1141",25,35,30,20,10,20,0.7,2,6,0.337260166094057,0.00538307363728949,3.02388141190679,5.41611236779775,8.44640767706428,0.159936309171413,0.215478281443762,25.706704914179
"1142",25,35,30,20,10,20,0.7,2,7,0.342054541322595,0.00529005144826927,2.72436310350019,5.32867752963368,8.49811930182149,0.159751400055207,0.212019542054027,25.8831172624008
"1143",25,35,30,20,10,20,0.7,2,8,0.349954437885184,0.00513826524843508,2.2356329812288,5.18600832395461,8.56138831701541,0.1590083566005,0.206374449504221,26.176260822183
"1144",25,35,30,20,10,20,0.7,2,9,0.363225909696726,0.00488465085755287,1.41903046794996,4.94762720804637,8.6310109446661,0.157028689791067,0.196938391062469,26.6709403387642
"1145",25,35,30,20,10,20,0.7,2,10,0.335579788201128,0.0044439388319097,3.88560629682833,4.53338642264948,8.69004945795227,0.164966985754152,0.180529613227433,25.9260478612964
"1146",25,35,30,20,10,20,0.7,3,1,0.311342159554437,0.00644307363463902,4.15555486430694,6.25216522632463,8.24837000506578,0.162294419282416,0.24847528261582,24.5613507052495
"1147",25,35,30,20,10,20,0.7,3,2,0.311769972901404,0.00642314950894891,4.11413904916753,6.23503523345413,8.25882961620998,0.162399272301911,0.247799466798244,24.5686433220724
"1148",25,35,30,20,10,20,0.7,3,3,0.312568747747425,0.00639322146325761,4.05192831896469,6.20930425698401,8.27651808768776,0.162558205523151,0.246784271989454,24.5905287430437
"1149",25,35,30,20,10,20,0.7,3,4,0.313928991628835,0.00634757781248406,3.95704992720354,6.17006161093292,8.30320547780263,0.162759672996258,0.245235866589988,24.6338397547688
"1150",25,35,30,20,10,20,0.7,3,5,0.316155923749962,0.00627714526687372,3.81064343819789,6.10950643160301,8.34088843668684,0.162967632802592,0.242846246888918,24.7096081759946
"1151",25,35,30,20,10,20,0.7,3,6,0.319745650771212,0.00616724538303659,3.5821971141968,6.01501876093281,8.39150353856641,0.163095907962245,0.239116906570023,24.8358385310024
"1152",25,35,30,20,10,20,0.7,3,7,0.325524975055044,0.0059934785472177,3.22099204745664,5.86562075446548,8.45626083769306,0.162958192555545,0.233218611292299,25.0425998350385
"1153",25,35,30,20,10,20,0.7,3,8,0.334927737384289,0.00571359006542195,2.63919439158977,5.62498346014868,8.53418085002283,0.162167056214181,0.223713784421304,25.3820911279395
"1154",25,35,30,20,10,20,0.7,3,9,0.350598359782717,0.00524970739572592,1.67493231086802,5.22615507750172,8.61880485737686,0.15991617174552,0.207948771701606,25.9506267694439
"1155",25,35,30,20,10,20,0.7,3,10,0.300010599484236,0.0044439388319097,4.58530310424687,4.53338642264948,8.69004945795227,0.173798357443553,0.180529613227433,23.7878193291611
"1156",25,35,30,20,10,20,0.7,4,1,0.29984424756275,0.00762014321087077,4.56006155585085,7.01377871987167,8.19102523332391,0.163856955299154,0.278413308863075,24.0682995553973
"1157",25,35,30,20,10,20,0.7,4,2,0.300343625877747,0.00758618412105258,4.51130665173405,6.98725905842807,8.20360721283267,0.163991602207248,0.277370096988374,24.0756283347215
"1158",25,35,30,20,10,20,0.7,4,3,0.301264195012082,0.00753600997823894,4.43927187297177,6.94807658069489,8.22459905134361,0.164194909681241,0.275828632250128,24.0992493602109
"1159",25,35,30,20,10,20,0.7,4,4,0.302812725907176,0.00746058713258698,4.33098765134908,6.88917664131161,8.25585370761037,0.164453604049086,0.273511173548293,24.1462772164145
"1160",25,35,30,20,10,20,0.7,4,5,0.305318677377054,0.00734568606287924,4.16602473077286,6.79944698470215,8.29942288592001,0.164727259068516,0.269980015270053,24.2281776989989
"1161",25,35,30,20,10,20,0.7,4,6,0.309315304831045,0.00716842075161867,3.91152576451627,6.66101524034468,8.35723271423456,0.164920363705346,0.264530651218758,24.3636213053969
"1162",25,35,30,20,10,20,0.7,4,7,0.315689802970812,0.00689084704982084,3.51301451792655,6.44424969578108,8.43036121212675,0.164828061202791,0.255993734271064,24.5837682218869
"1163",25,35,30,20,10,20,0.7,4,8,0.325983824347684,0.00644715398094028,2.87600648424909,6.09775660557818,8.51748015187029,0.164026268518804,0.242337737192149,24.9428491647712
"1164",25,35,30,20,10,20,0.7,4,9,0.343060898106425,0.00571522192249972,1.82517510094833,5.52616913095862,8.61135453216356,0.161632443212763,0.219783433919757,25.5416669544978
"1165",25,35,30,20,10,20,0.7,4,10,0.270369608886825,0.0044439388319097,4.99650811581797,4.53338642264948,8.69004945795227,0.181157833851387,0.180529613227433,21.9200243884094
"1166",25,35,30,20,10,20,0.7,5,1,0.292530146009072,0.0090936787144453,4.81733401574646,7.80921845796069,8.15280186615881,0.164796044167667,0.309528157371723,23.8174320510854
"1167",25,35,30,20,10,20,0.7,5,2,0.293078743577458,0.00904168831327592,4.76346968475748,7.77259021079378,8.16689784837481,0.164952962515648,0.308092514908839,23.8240288692358
"1168",25,35,30,20,10,20,0.7,5,3,0.294081804996568,0.00896569013431706,4.68473224527007,7.71904801799417,8.19021210727778,0.165189135641851,0.305993657013317,23.8477526195063
"1169",25,35,30,20,10,20,0.7,5,4,0.295755921216542,0.00885250638977694,4.56746893240162,7.63930787217793,8.22463099321144,0.165489933632802,0.30286723401704,23.8956919811305
"1170",25,35,30,20,10,20,0.7,5,5,0.298445164626738,0.00868148954335253,4.39028799489577,7.51882318308829,8.27221864320717,0.165811856811624,0.29814194392984,23.9792789691842
"1171",25,35,30,20,10,20,0.7,5,6,0.302705182632943,0.00841954789925069,4.11890498764157,7.33428020846861,8.33486917742282,0.166053173738553,0.290901155397875,24.1171228140968
"1172",25,35,30,20,10,20,0.7,5,7,0.309459747760948,0.00801189394480034,3.69655764971772,7.04708008178506,8.41355090538035,0.165997016126499,0.279624784941971,24.34028996667
"1173",25,35,30,20,10,20,0.7,5,8,0.320316565596776,0.0073633898165544,3.02467899085228,6.59019633086411,8.50669283839484,0.165195948680386,0.261666805852493,24.7029592772749
"1174",25,35,30,20,10,20,0.7,5,9,0.338275817716815,0.00629670348047298,1.91954526278344,5.83869509431349,8.6065585155591,0.162719082742306,0.232077222503668,25.3063305049053
"1175",25,35,30,20,10,20,0.7,5,10,0.245668783388983,0.0044439388319097,5.25502824560214,4.53338642264948,8.69004945795227,0.187290730857916,0.180529613227433,20.3214532478539
"1176",25,35,30,20,10,20,0.7,6,1,0.287503042752466,0.0109201105356154,4.99413449566869,8.62216514943226,8.12570050341604,0.165415339548248,0.341120406117765,23.7131558828702
"1177",25,35,30,20,10,20,0.7,6,2,0.288087217023079,0.0108454320481274,4.93654578006457,8.57501633606549,8.14091800462855,0.16558924550463,0.339280663163244,23.7183997985726
"1178",25,35,30,20,10,20,0.7,6,3,0.289149308893795,0.0107370776726163,4.85298772304353,8.50660600264431,8.16593626030708,0.165850326690529,0.336610796530543,23.7410239324431
"1179",25,35,30,20,10,20,0.7,6,4,0.290912393266544,0.0105767431299082,4.72934488168282,8.40537760763149,8.20265460184753,0.16618287772815,0.332659043510628,23.7878936102457
"1180",25,35,30,20,10,20,0.7,6,5,0.29373020182734,0.0103358518845847,4.5435803076388,8.25328914481581,8.25313460327537,0.16654113458706,0.326719374826174,23.8701049623728
"1181",25,35,30,20,10,20,0.7,6,6,0.298173204898792,0.00996871130188786,4.2604578808883,8.02149223254271,8.31923642952543,0.16681894402923,0.317661131690646,24.0057332119905
"1182",25,35,30,20,10,20,0.7,6,7,0.305189498590752,0.00939973646676125,3.82168988935292,7.66226577772076,8.40184132908133,0.166791073903427,0.303609699946876,24.2249750857797
"1183",25,35,30,20,10,20,0.7,6,8,0.316431088330253,0.00849755454122392,3.12596746539114,7.09266657102984,8.49920238783278,0.165994015037479,0.281295849999992,24.5805824044126
"1184",25,35,30,20,10,20,0.7,6,9,0.334990914812919,0.00701652569869459,1.98386414108865,6.1576080978858,8.6032355897617,0.16346370940561,0.24457612329698,25.1714315630398
"1185",25,35,30,20,10,20,0.7,6,10,0.225084762140781,0.0044439388319097,5.43135418418204,4.53338642264948,8.69004945795227,0.192401478363356,0.180529613227433,18.9697568792708
"1186",25,35,30,20,10,20,0.7,7,1,0.283668650592319,0.0131762420575534,5.12897003612123,9.44124619115294,8.10455769058568,0.165872821338561,0.372673841840534,23.7035549673955
"1187",25,35,30,20,10,20,0.7,7,2,0.284280948299357,0.0130731507163806,5.06841872609503,9.38330525246255,8.12067775914302,0.166060679569724,0.370425435547172,23.706871988528
"1188",25,35,30,20,10,20,0.7,7,3,0.285389367660246,0.0129244239150084,4.98106315814287,9.29971558933567,8.14705795465015,0.166342121048033,0.367180884910804,23.7274141525615
"1189",25,35,30,20,10,20,0.7,7,4,0.287221773046788,0.0127054351846083,4.85243882989329,9.17663626513976,8.1856015532075,0.166700530332591,0.362401724314412,23.771672480154
"1190",25,35,30,20,10,20,0.7,7,5,0.290139045347498,0.012377843118902,4.66002568920613,8.99251806880417,8.23836173757646,0.167088323651676,0.355248403636185,23.8501758001213
"1191",25,35,30,20,10,20,0.7,7,6,0.294722647723471,0.011880447813123,4.36787760942392,8.7129645137803,8.30716603944301,0.167395887691996,0.34437802374307,23.9801015254977
"1192",25,35,30,20,10,20,0.7,7,7,0.301938786975624,0.0111120726792652,3.91656792213728,8.28111081961345,8.39282291148068,0.167391546922485,0.327563620572834,24.1901773440927
"1193",25,35,30,20,10,20,0.7,7,8,0.313472671465234,0.00989673213772718,3.20273045450029,7.598046936613,8.4934464318094,0.166599516825236,0.300914044052458,24.5306668743478
"1194",25,35,30,20,10,20,0.7,7,9,0.332487379931791,0.0079045750375865,2.03262517873961,6.478384983555,8.6006861155374,0.16403047209619,0.257087044133204,25.0960393377266
"1195",25,35,30,20,10,20,0.7,7,10,0.207931411100613,0.0044439388319097,5.56510899138509,4.53338642264948,8.69004945795227,0.19666043461789,0.180529613227433,17.8367515013115
"1196",25,35,30,20,10,20,0.7,8,1,0.280354355466361,0.0159640641438817,5.24550220536323,10.2581775266335,8.08594470301006,0.166257568213172,0.40377661290396,23.7607559387934
"1197",25,35,30,20,10,20,0.7,8,2,0.280991666543511,0.0158252649417762,5.18230223999565,10.1892028917285,8.10287934462104,0.166458222107857,0.401118242256854,23.7615370626782
"1198",25,35,30,20,10,20,0.7,8,3,0.282141050359095,0.0156260177765135,5.09157827506518,10.0901893507903,8.13048190233428,0.166758262813831,0.397300794905058,23.7790762049041
"1199",25,35,30,20,10,20,0.7,8,4,0.284034396605016,0.0153338991287384,4.95856678694015,9.94502441631227,8.17065463544123,0.167140219319877,0.391701136603188,23.8193524299628
"1200",25,35,30,20,10,20,0.7,8,5,0.287038609580315,0.0148985474107441,4.76033644351892,9.7286814881943,8.22543879735358,0.167554865193521,0.383349530631936,23.8921175926683
"1201",25,35,30,20,10,20,0.7,8,6,0.291744434804779,0.0142396943810987,4.46033840300945,9.40127220567312,8.29662892258069,0.167889531622211,0.370696038506833,24.0133218497009
"1202",25,35,30,20,10,20,0.7,8,7,0.299133428242983,0.0132247026436282,3.99817837843107,8.89688397100262,8.38496608801421,0.167906926754439,0.35116901304125,24.2096815589762
"1203",25,35,30,20,10,20,0.7,8,8,0.310919097014744,0.0116227058409396,3.26873511857741,8.10079045671495,8.48844093879205,0.167120644201138,0.320265494086298,24.5280172630919
"1204",25,35,30,20,10,20,0.7,8,9,0.330324729425001,0.00900007901819809,2.07456453362388,6.79750682938341,8.59847182025484,0.164519541221733,0.269453149231689,25.0565403656334
"1205",25,35,30,20,10,20,0.7,8,10,0.193636951900473,0.0044439388319097,5.68021183683331,4.53338642264948,8.69004945795227,0.200209564830001,0.180529613227433,16.8944006060682
"1206",25,35,30,20,10,20,0.7,9,1,0.277111472729025,0.0194188276222561,5.35950921640167,11.066671677096,8.06742208009357,0.166624196181491,0.434070795497853,23.8711441669866
"1207",25,35,30,20,10,20,0.7,9,2,0.277773902832878,0.0192347739360259,5.29363644489239,10.9863722337339,8.08518589466298,0.166838064387803,0.431002073897638,23.8686685305555
"1208",25,35,30,20,10,20,0.7,9,3,0.278964204268227,0.0189718556329958,5.19953804536645,10.871665520625,8.11402640787529,0.167157242502599,0.426616394075101,23.8822154182869
"1209",25,35,30,20,10,20,0.7,9,4,0.280918098224035,0.0185880115071205,5.06216032195945,10.7042009602736,8.15584069453694,0.167563355348841,0.420209245985979,23.9171070429562
"1210",25,35,30,20,10,20,0.7,9,5,0.28400823974873,0.0180180609892656,4.85817516413276,10.4555413965067,8.21265399281922,0.16800550253295,0.410686112557946,23.9821003179696
"1211",25,35,30,20,10,20,0.7,9,6,0.288834259233634,0.0171582633235968,4.55045377949296,10.080426529908,8.28622418133425,0.168367964516421,0.396298556683746,24.0915773679525
"1212",25,35,30,20,10,20,0.7,9,7,0.296392459994131,0.0158372683956951,4.07767000192841,9.50409926601388,8.37722242070293,0.168407910271794,0.374143211803147,24.2696841605471
"1213",25,35,30,20,10,20,0.7,9,8,0.308423685263368,0.0137566179066295,3.33300567564328,8.59634740553712,8.48351570442638,0.167628529339358,0.33912362955546,24.5588193958113
"1214",25,35,30,20,10,20,0.7,9,9,0.328209772962046,0.0103545706335923,2.11541374759964,7.11209295830596,8.59629551847842,0.164997351944113,0.28153801157666,25.0390598571549
"1215",25,35,30,20,10,20,0.7,9,10,0.181724902567023,0.0044439388319097,5.79238074176915,4.53338642264948,8.69004945795227,0.203167173340094,0.180529613227433,16.1172331268966
"1216",25,35,30,20,10,20,0.7,10,1,0.273602640616775,0.0237215371673993,5.4828483968371,11.8617142637033,8.04702610297112,0.167009671773889,0.463213446717111,24.0303756762045
"1217",25,35,30,20,10,20,0.7,10,2,0.27429298110763,0.0234794342165949,5.41399055715259,11.7696794695394,8.06572431565366,0.16723864995202,0.459733362187356,24.0237226058766
"1218",25,35,30,20,10,20,0.7,10,3,0.275528496774205,0.0231354349590572,5.31615182512385,11.6389090648218,8.09595259298432,0.167579627002403,0.454785513646328,24.0320940936385
"1219",25,35,30,20,10,20,0.7,10,4,0.27754893055783,0.022635516276445,5.17396718677796,11.4488663045001,8.13959749072422,0.168013168914358,0.447588612196709,24.059987115491
"1220",25,35,30,20,10,20,0.7,10,5,0.280732997796802,0.0218961694574356,4.96368546751163,11.1678055736119,8.19866192070354,0.16848648519377,0.436930936412176,24.1149142413669
"1221",25,35,30,20,10,20,0.7,10,6,0.285689721971193,0.0207846819308277,4.64756115071084,10.7452765404579,8.27485915732086,0.168880484151859,0.420877575412229,24.20930265777
"1222",25,35,30,20,10,20,0.7,10,7,0.293431064199223,0.0190819442013523,4.16327609259231,10.0979853119673,8.36878027256238,0.168946290603855,0.396211844787932,24.3640959048155
"1223",25,35,30,20,10,20,0.7,10,8,0.30572705970206,0.0164060079777721,3.40219826649794,9.08073525898511,8.47815533479755,0.168175823788359,0.357270265755287,24.6161682615124
"1224",25,35,30,20,10,20,0.7,10,9,0.325922504244866,0.012036369557604,2.15940522818308,7.41962881135752,8.59392971434532,0.165513560586901,0.293212936680151,25.0353573958459
"1225",25,35,30,20,10,20,0.7,10,10,0.171798194789148,0.0044439388319097,5.91324679647909,4.53338642264948,8.69004945795227,0.205631847098505,0.180529613227433,15.483289544552
"1226",25,35,30,20,10,20,0.7,11,1,0.269529865670355,0.0291182647116844,5.62598537059945,12.6390347622561,8.02287843918183,0.167442088319416,0.490840320093942,24.2410297773305
"1227",25,35,30,20,10,20,0.7,11,2,0.270253573928631,0.0288005252377608,5.55353769196108,12.5346556415545,8.04271179512324,0.167689719668949,0.48694603901613,24.2289585850619
"1228",25,35,30,20,10,20,0.7,11,3,0.271542810221896,0.0283518660496024,5.4512390499936,12.3872686928182,8.0746160862716,0.168057489792642,0.481442660404758,24.2306275544915
"1229",25,35,30,20,10,20,0.7,11,4,0.273641817546852,0.0277033296278384,5.30336646214974,12.1742210012273,8.12045890998485,0.168524622129773,0.473478181754728,24.2494998330966
"1230",25,35,30,20,10,20,0.7,11,5,0.27693613041824,0.0267486303585117,5.08568577864393,11.860597172761,8.18221052429007,0.169036022955022,0.461733697726223,24.2915400884865
"1231",25,35,30,20,10,20,0.7,11,6,0.282045387458917,0.0253191461405789,4.7597495266556,11.3910039431815,8.26152588888908,0.169468589101585,0.444103737986246,24.3667541804061
"1232",25,35,30,20,10,20,0.7,11,7,0.289999338971458,0.0231366051770519,4.26210904029071,10.6740275352612,8.35889734839045,0.169566361223627,0.417082670981153,24.4921247783578
"1233",25,35,30,20,10,20,0.7,11,8,0.302601411110503,0.0197154615194709,3.48205513883653,9.55016350174128,8.47189206374879,0.168808159156644,0.374475104828722,24.6976801663252
"1234",25,35,30,20,10,20,0.7,11,9,0.323268978155625,0.0141373700678673,2.21019624163718,7.71773055369765,8.59116901990914,0.166111731133738,0.304344885631038,25.0404931129709
"1235",25,35,30,20,10,20,0.7,11,10,0.163525938307585,0.0044439388319097,6.05288997782947,4.53338642264948,8.69004945795227,0.20768574189718,0.180529613227433,14.9744639604776
"1236",25,35,30,20,10,20,0.7,12,1,0.264579549343493,0.0359506821911456,5.79992213821684,13.3946684822597,7.99282215620802,0.167945282061023,0.516524840503928,24.5119871322538
"1237",25,35,30,20,10,20,0.7,12,2,0.265345250938809,0.0355324070028125,5.72292390653609,13.2770284462808,8.01411198015134,0.168217297877896,0.512210546709587,24.4927508864679
